date,state,cases,deaths
2021-02-06,SE,140272.0,2826.0
2021-02-06,SC,580586.0,6510.0
2021-02-06,RS,563706.0,10984.0
2021-02-06,RR,73474.0,887.0
2021-02-06,RO,130753.0,2341.0
2021-02-06,RN,143519.0,3328.0
2021-02-06,RJ,537824.0,30596.0
2021-02-06,PR,564097.0,10298.0
2021-02-06,PI,162148.0,3120.0
2021-02-06,PE,269937.0,10481.0
2021-02-06,PB,197460.0,4135.0
2021-02-06,PA,338047.0,7762.0
2021-02-06,MT,223770.0,5201.0
2021-02-06,MS,165141.0,2999.0
2021-02-06,MG,763087.0,15675.0
2021-02-06,MA,209604.0,4765.0
2021-02-06,GO,360626.0,7690.0
2021-02-06,ES,299470.0,5897.0
2021-02-06,DF,280599.0,4608.0
2021-02-06,CE,374320.0,10607.0
2021-02-06,BA,597528.0,10257.0
2021-02-06,AP,78646.0,1079.0
2021-02-06,AM,281754.0,8934.0
2021-02-06,AL,120447.0,2789.0
2021-02-06,AC,50454.0,886.0
2021-02-07,TO,104592.0,1419.0
2021-02-07,SP,1849020.0,54614.0
2021-02-07,SE,140623.0,2827.0
2021-02-07,SC,582134.0,6524.0
2021-02-07,RS,564216.0,10995.0
2021-02-07,RR,73692.0,887.0
2021-02-07,RO,131172.0,2346.0
2021-02-07,RN,144780.0,3334.0
2021-02-07,RJ,537986.0,30597.0
2021-02-07,PR,565655.0,10309.0
2021-02-07,PI,162405.0,3127.0
2021-02-07,PE,270801.0,10494.0
2021-02-07,PB,198124.0,4146.0
2021-02-07,PA,338670.0,7807.0
2021-02-07,MT,224185.0,5223.0
2021-02-07,MS,165553.0,3012.0
2021-02-07,MG,770137.0,15797.0
2021-02-07,MA,209778.0,4775.0
2021-02-07,GO,360776.0,7707.0
2021-02-07,ES,300471.0,5906.0
2021-02-07,DF,281002.0,4618.0
2021-02-07,CE,375472.0,10612.0
2021-02-07,BA,599393.0,10296.0
2021-02-07,AP,78799.0,1079.0
2021-02-07,AM,282739.0,9003.0
2021-02-07,AL,120686.0,2797.0
2021-02-07,AC,50546.0,888.0
2021-02-08,TO,104737.0,1425.0
2021-02-08,SP,1851462.0,54663.0
2021-02-08,SE,141464.0,2834.0
2021-02-08,SC,583362.0,6557.0
2021-02-08,RS,564709.0,11028.0
2021-02-08,RR,73796.0,887.0
2021-02-08,RO,132167.0,2369.0
2021-02-08,RN,145270.0,3340.0
2021-02-08,RJ,540087.0,30700.0
2021-02-08,PR,567094.0,10353.0
2021-02-08,PI,162637.0,3131.0
2021-02-08,PE,271542.0,10508.0
2021-02-08,PB,198735.0,4158.0
2021-02-08,PA,339273.0,7824.0
2021-02-08,MT,225247.0,5244.0
2021-02-08,MS,165903.0,3024.0
2021-02-08,MG,772238.0,15834.0
2021-02-08,MA,210017.0,4787.0
2021-02-08,GO,361313.0,7710.0
2021-02-08,ES,301168.0,5922.0
2021-02-08,DF,281546.0,4631.0
2021-02-08,CE,377401.0,10612.0
2021-02-08,BA,601187.0,10335.0
2021-02-08,AP,78990.0,1083.0
2021-02-08,AM,283658.0,9116.0
2021-02-08,AL,121137.0,2806.0
2021-02-08,AC,50694.0,893.0
2021-02-09,TO,105184.0,1430.0
2021-02-09,SP,1864658.0,55087.0
2021-02-09,SE,142073.0,2842.0
2021-02-09,SC,586115.0,6601.0
2021-02-09,RS,568416.0,11115.0
2021-02-09,RR,73963.0,887.0
2021-02-09,RO,133113.0,2391.0
2021-02-09,RN,145729.0,3365.0
2021-02-09,RJ,541096.0,30792.0
2021-02-09,PR,570995.0,10468.0
2021-02-09,PI,163087.0,3139.0
2021-02-09,PE,273278.0,10546.0
2021-02-09,PB,199706.0,4171.0
2021-02-09,PA,341050.0,7854.0
2021-02-09,MT,226825.0,5268.0
2021-02-09,MS,166940.0,3053.0
2021-02-09,MG,776210.0,15857.0
2021-02-09,MA,210539.0,4798.0
2021-02-09,GO,363850.0,7766.0
2021-02-09,ES,302292.0,5950.0
2021-02-09,DF,282071.0,4641.0
2021-02-09,CE,378973.0,10640.0
2021-02-09,BA,604732.0,10374.0
2021-02-09,AP,79274.0,1086.0
2021-02-09,AM,285100.0,9285.0
2021-02-09,AL,121595.0,2814.0
2021-02-09,AC,51269.0,900.0
2021-02-10,TO,105577.0,1437.0
2021-02-10,SP,1878483.0,55419.0
2021-02-10,SE,142901.0,2849.0
2021-02-10,SC,589183.0,6626.0
2021-02-10,RS,574012.0,11169.0
2021-02-10,RR,74229.0,915.0
2021-02-10,RO,133983.0,2433.0
2021-02-10,RN,146686.0,3373.0
2021-02-10,RJ,547081.0,30950.0
2021-02-10,PR,573431.0,10489.0
2021-02-10,PI,163497.0,3149.0
2021-02-10,PE,274809.0,10577.0
2021-02-10,PB,200846.0,4182.0
2021-02-10,PA,342482.0,7864.0
2021-02-10,MT,228005.0,5295.0
2021-02-10,MS,167786.0,3070.0
2021-02-10,MG,782672.0,16096.0
2021-02-10,MA,211053.0,4810.0
2021-02-10,GO,366237.0,7797.0
2021-02-10,ES,303857.0,5971.0
2021-02-10,DF,282649.0,4649.0
2021-02-10,CE,378973.0,10640.0
2021-02-10,BA,608131.0,10419.0
2021-02-10,AP,79504.0,1089.0
2021-02-10,AM,287844.0,9452.0
2021-02-10,AL,122017.0,2823.0
2021-02-10,AC,51679.0,902.0
2021-02-11,TO,105998.0,1444.0
2021-02-11,SP,1889649.0,55742.0
2021-02-11,SE,143400.0,2855.0
2021-02-11,SC,592496.0,6650.0
2021-02-11,RS,577345.0,11244.0
2021-02-11,RR,74534.0,928.0
2021-02-11,RO,134697.0,2455.0
2021-02-11,RN,147631.0,3381.0
2021-02-11,RJ,549114.0,31134.0
2021-02-11,PR,576877.0,10532.0
2021-02-11,PI,164162.0,3156.0
2021-02-11,PE,276452.0,10597.0
2021-02-11,PB,201976.0,4198.0
2021-02-11,PA,344363.0,7874.0
2021-02-11,MT,229172.0,5313.0
2021-02-11,MS,168608.0,3090.0
2021-02-11,MG,789171.0,16263.0
2021-02-11,MA,211644.0,4821.0
2021-02-11,GO,368174.0,7834.0
2021-02-11,ES,305371.0,5997.0
2021-02-11,DF,283194.0,4660.0
2021-02-11,CE,382290.0,10705.0
2021-02-11,BA,611348.0,10466.0
2021-02-11,AP,79835.0,1093.0
2021-02-11,AM,290049.0,9619.0
2021-02-11,AL,122483.0,2831.0
2021-02-11,AC,52172.0,907.0
2021-02-12,TO,106495.0,1447.0
2021-02-12,SP,1901253.0,55971.0
2021-02-12,SE,143837.0,2861.0
2021-02-12,SC,595811.0,6686.0
2021-02-12,RS,580518.0,11300.0
2021-02-12,RR,74863.0,953.0
2021-02-12,RO,135535.0,2482.0
2021-02-12,RN,148199.0,3392.0
2021-02-12,RJ,551882.0,31283.0
2021-02-12,PR,579456.0,10579.0
2021-02-12,PI,164858.0,3166.0
2021-02-12,PE,277832.0,10621.0
2021-02-12,PB,203113.0,4213.0
2021-02-12,PA,346146.0,7924.0
2021-02-12,MT,230522.0,5336.0
2021-02-12,MS,169308.0,3100.0
2021-02-12,MG,794346.0,16446.0
2021-02-12,MA,212203.0,4831.0
2021-02-12,GO,369652.0,7911.0
2021-02-12,ES,306858.0,6022.0
2021-02-12,DF,283706.0,4671.0
2021-02-12,CE,383650.0,10741.0
2021-02-12,BA,614961.0,10533.0
2021-02-12,AP,80191.0,1098.0
2021-02-12,AM,292494.0,9753.0
2021-02-12,AL,122991.0,2840.0
2021-02-12,AC,52548.0,910.0
2021-02-13,TO,106974.0,1451.0
2021-02-13,SP,1911088.0,56191.0
2021-02-13,SE,144493.0,2869.0
2021-02-13,SC,598536.0,6716.0
2021-02-13,RS,584024.0,11355.0
2021-02-13,RR,75089.0,967.0
2021-02-13,RO,135784.0,2484.0
2021-02-13,RN,148199.0,3392.0
2021-02-13,RJ,554040.0,31383.0
2021-02-13,PR,582592.0,10646.0
2021-02-13,PI,165319.0,3175.0
2021-02-13,PE,279637.0,10644.0
2021-02-13,PB,203943.0,4230.0
2021-02-13,PA,347500.0,7984.0
2021-02-13,MT,231443.0,5357.0
2021-02-13,MS,170126.0,3115.0
2021-02-13,MG,799697.0,16610.0
2021-02-13,MA,212720.0,4841.0
2021-02-13,GO,370804.0,7957.0
2021-02-13,ES,307707.0,6038.0
2021-02-13,DF,284301.0,4680.0
2021-02-13,CE,383650.0,10741.0
2021-02-13,BA,618516.0,10597.0
2021-02-13,AP,80374.0,1102.0
2021-02-13,AM,294322.0,9819.0
2021-02-13,AL,123617.0,2848.0
2021-02-13,AC,52920.0,917.0
2021-02-14,TO,107163.0,1455.0
2021-02-14,SP,1913275.0,56266.0
2021-02-14,SE,145029.0,2876.0
2021-02-14,SC,600357.0,6727.0
2021-02-14,RS,585346.0,11379.0
2021-02-14,RR,75318.0,967.0
2021-02-14,RO,136603.0,2509.0
2021-02-14,RN,148598.0,3404.0
2021-02-14,RJ,554835.0,31487.0
2021-02-14,PR,583731.0,10656.0
2021-02-14,PI,165857.0,3182.0
2021-02-14,PE,280528.0,10662.0
2021-02-14,PB,204584.0,4242.0
2021-02-14,PA,347963.0,7999.0
2021-02-14,MT,231762.0,5375.0
2021-02-14,MS,170522.0,3130.0
2021-02-14,MG,803260.0,16732.0
2021-02-14,MA,212874.0,4850.0
2021-02-14,GO,371391.0,7963.0
2021-02-14,ES,308311.0,6044.0
2021-02-14,DF,284838.0,4688.0
2021-02-14,CE,386315.0,10822.0
2021-02-14,BA,621084.0,10657.0
2021-02-14,AP,80528.0,1102.0
2021-02-14,AM,294954.0,9872.0
2021-02-14,AL,124287.0,2857.0
2021-02-14,AC,53027.0,921.0
2021-02-15,TO,107240.0,1457.0
2021-02-15,SP,1915591.0,56304.0
2021-02-15,SE,145677.0,2881.0
2021-02-15,SC,602614.0,6746.0
2021-02-15,RS,586315.0,11387.0
2021-02-15,RR,75380.0,967.0
2021-02-15,RO,137384.0,2533.0
2021-02-15,RN,156939.0,3413.0
2021-02-15,RJ,555541.0,31512.0
2021-02-15,PR,585135.0,10683.0
2021-02-15,PI,166098.0,3190.0
2021-02-15,PE,281331.0,10677.0
2021-02-15,PB,205579.0,4255.0
2021-02-15,PA,348448.0,8019.0
2021-02-15,MT,232716.0,5396.0
2021-02-15,MS,170917.0,3142.0
2021-02-15,MG,804322.0,16737.0
2021-02-15,MA,213087.0,4860.0
2021-02-15,GO,372372.0,7984.0
2021-02-15,ES,308784.0,6059.0
2021-02-15,DF,285576.0,4697.0
2021-02-15,CE,389054.0,10836.0
2021-02-15,BA,622866.0,10719.0
2021-02-15,AP,80663.0,1106.0
2021-02-15,AM,295879.0,9992.0
2021-02-15,AL,125036.0,2865.0
2021-02-15,AC,53455.0,931.0
2021-02-16,TO,107560.0,1458.0
2021-02-16,SP,1927087.0,56702.0
2021-02-16,SE,146094.0,2886.0
2021-02-16,SC,606316.0,6778.0
2021-02-16,RS,588212.0,11407.0
2021-02-16,RR,75542.0,986.0
2021-02-16,RO,138133.0,2561.0
2021-02-16,RN,157150.0,3416.0
2021-02-16,RJ,563926.0,31630.0
2021-02-16,PR,593115.0,10758.0
2021-02-16,PI,166589.0,3201.0
2021-02-16,PE,282913.0,10711.0
2021-02-16,PB,206397.0,4272.0
2021-02-16,PA,349671.0,8064.0
2021-02-16,MT,234173.0,5415.0
2021-02-16,MS,171828.0,3160.0
2021-02-16,MG,807371.0,16753.0
2021-02-16,MA,213478.0,4871.0
2021-02-16,GO,373703.0,8043.0
2021-02-16,ES,309194.0,6078.0
2021-02-16,DF,286137.0,4708.0
2021-02-16,CE,389957.0,10850.0
2021-02-16,BA,626662.0,10784.0
2021-02-16,AP,80940.0,1112.0
2021-02-16,AM,297687.0,10100.0
2021-02-16,AL,125668.0,2875.0
2021-02-16,AC,53590.0,932.0
2021-02-17,TO,107832.0,1461.0
2021-02-17,SP,1938389.0,56960.0
2021-02-17,SE,146558.0,2893.0
2021-02-17,SC,609802.0,6804.0
2021-02-17,RS,590134.0,11479.0
2021-02-17,RR,75894.0,986.0
2021-02-17,RO,139250.0,2586.0
2021-02-17,RN,157422.0,3424.0
2021-02-17,RJ,564513.0,31701.0
2021-02-17,PR,597164.0,10817.0
2021-02-17,PI,167102.0,3210.0
2021-02-17,PE,284840.0,10744.0
2021-02-17,PB,207411.0,4288.0
2021-02-17,PA,350338.0,8074.0
2021-02-17,MT,235874.0,5455.0
2021-02-17,MS,172402.0,3166.0
2021-02-17,MG,812524.0,16957.0
2021-02-17,MA,214058.0,4883.0
2021-02-17,GO,375124.0,8109.0
2021-02-17,ES,310042.0,6102.0
2021-02-17,DF,286720.0,4718.0
2021-02-17,CE,400976.0,10868.0
2021-02-17,BA,630375.0,10848.0
2021-02-17,AP,81211.0,1116.0
2021-02-17,AM,299495.0,10181.0
2021-02-17,AL,126318.0,2885.0
2021-02-17,AC,53892.0,940.0
2021-02-18,TO,108397.0,1464.0
2021-02-18,SP,1949134.0,57240.0
2021-02-18,SE,146837.0,2896.0
2021-02-18,SC,614422.0,6844.0
2021-02-18,RS,594259.0,11609.0
2021-02-18,RR,76209.0,1015.0
2021-02-18,RO,140205.0,2623.0
2021-02-18,RN,157800.0,3437.0
2021-02-18,RJ,566928.0,31882.0
2021-02-18,PR,600189.0,10907.0
2021-02-18,PI,167624.0,3222.0
2021-02-18,PE,287066.0,10780.0
2021-02-18,PB,208742.0,4306.0
2021-02-18,PA,351472.0,8087.0
2021-02-18,MT,237403.0,5484.0
2021-02-18,MS,173235.0,3178.0
2021-02-18,MG,818066.0,17096.0
2021-02-18,MA,214478.0,4895.0
2021-02-18,GO,377020.0,8163.0
2021-02-18,ES,311060.0,6132.0
2021-02-18,DF,287365.0,4728.0
2021-02-18,CE,400976.0,10868.0
2021-02-18,BA,634365.0,10913.0
2021-02-18,AP,81470.0,1120.0
2021-02-18,AM,301636.0,10286.0
2021-02-18,AL,126944.0,2895.0
2021-02-18,AC,54130.0,948.0
2021-02-19,TO,108896.0,1470.0
2021-02-19,SP,1960230.0,57499.0
2021-02-19,SE,147266.0,2901.0
2021-02-19,SC,618832.0,6891.0
2021-02-19,RS,598456.0,11666.0
2021-02-19,RR,76606.0,1018.0
2021-02-19,RO,141212.0,2667.0
2021-02-19,RN,159072.0,3448.0
2021-02-19,RJ,569184.0,32045.0
2021-02-19,PR,603796.0,10975.0
2021-02-19,PI,168403.0,3232.0
2021-02-19,PE,288424.0,10804.0
2021-02-19,PB,209933.0,4328.0
2021-02-19,PA,353036.0,8163.0
2021-02-19,MT,238835.0,5500.0
2021-02-19,MS,174106.0,3186.0
2021-02-19,MG,823441.0,17290.0
2021-02-19,MA,215223.0,4910.0
2021-02-19,GO,378589.0,8229.0
2021-02-19,ES,312834.0,6155.0
2021-02-19,DF,288229.0,4738.0
2021-02-19,CE,398716.0,10838.0
2021-02-19,BA,638476.0,10976.0
2021-02-19,AP,81689.0,1121.0
2021-02-19,AM,303586.0,10359.0
2021-02-19,AL,127333.0,2905.0
2021-02-19,AC,54562.0,951.0
2021-02-20,TO,109518.0,1476.0
2021-02-20,SP,1971084.0,57743.0
2021-02-20,SE,147599.0,2906.0
2021-02-20,SC,623359.0,6929.0
2021-02-20,RS,602668.0,11753.0
2021-02-20,RR,77176.0,1027.0
2021-02-20,RO,141709.0,2685.0
2021-02-20,RN,159821.0,3472.0
2021-02-20,RJ,571434.0,32167.0
2021-02-20,PR,607632.0,11034.0
2021-02-20,PI,169186.0,3238.0
2021-02-20,PE,289556.0,10839.0
2021-02-20,PB,211282.0,4344.0
2021-02-20,PA,354587.0,8266.0
2021-02-20,MT,240059.0,5524.0
2021-02-20,MS,175113.0,3198.0
2021-02-20,MG,832653.0,17437.0
2021-02-20,MA,215857.0,4924.0
2021-02-20,GO,379981.0,8275.0
2021-02-20,ES,313992.0,6162.0
2021-02-20,DF,288977.0,4747.0
2021-02-20,CE,400447.0,10938.0
2021-02-20,BA,642547.0,11043.0
2021-02-20,AP,81874.0,1121.0
2021-02-20,AM,305250.0,10409.0
2021-02-20,AL,127835.0,2915.0
2021-02-20,AC,54743.0,957.0
2021-02-21,TO,109841.0,1481.0
2021-02-21,SP,1975588.0,57799.0
2021-02-21,SE,148026.0,2909.0
2021-02-21,SC,625839.0,6961.0
2021-02-21,RS,604385.0,11771.0
2021-02-21,RR,77334.0,1027.0
2021-02-21,RO,142222.0,2690.0
2021-02-21,RN,160671.0,3487.0
2021-02-21,RJ,572007.0,32173.0
2021-02-21,PR,610605.0,11056.0
2021-02-21,PI,169465.0,3242.0
2021-02-21,PE,290500.0,10849.0
2021-02-21,PB,212286.0,4356.0
2021-02-21,PA,355128.0,8278.0
2021-02-21,MT,240371.0,5534.0
2021-02-21,MS,175544.0,3204.0
2021-02-21,MG,835922.0,17555.0
2021-02-21,MA,215942.0,4936.0
2021-02-21,GO,380210.0,8286.0
2021-02-21,ES,315090.0,6172.0
2021-02-21,DF,289820.0,4757.0
2021-02-21,CE,402683.0,10954.0
2021-02-21,BA,644380.0,11105.0
2021-02-21,AP,82015.0,1121.0
2021-02-21,AM,306003.0,10462.0
2021-02-21,AL,128184.0,2924.0
2021-02-21,AC,54786.0,963.0
2021-02-22,TO,110077.0,1485.0
2021-02-22,SP,1978138.0,57842.0
2021-02-22,SE,148372.0,2914.0
2021-02-22,SC,628661.0,6988.0
2021-02-22,RS,606414.0,11820.0
2021-02-22,RR,77525.0,1027.0
2021-02-22,RO,143085.0,2721.0
2021-02-22,RN,160752.0,3498.0
2021-02-22,RJ,572866.0,32256.0
2021-02-22,PR,612683.0,11070.0
2021-02-22,PI,169722.0,3249.0
2021-02-22,PE,291189.0,10863.0
2021-02-22,PB,213227.0,4379.0
2021-02-22,PA,355745.0,8322.0
2021-02-22,MT,241429.0,5560.0
2021-02-22,MS,175973.0,3224.0
2021-02-22,MG,837984.0,17574.0
2021-02-22,MA,216210.0,4949.0
2021-02-22,GO,381348.0,8298.0
2021-02-22,ES,316323.0,6194.0
2021-02-22,DF,290771.0,4766.0
2021-02-22,CE,403719.0,10976.0
2021-02-22,BA,646508.0,11167.0
2021-02-22,AP,82378.0,1125.0
2021-02-22,AM,307164.0,10522.0
2021-02-22,AL,128493.0,2932.0
2021-02-22,AC,54969.0,968.0
2021-02-23,TO,110761.0,1490.0
2021-02-23,SP,1990213.0,58199.0
2021-02-23,SE,148627.0,2921.0
2021-02-23,SC,634770.0,7044.0
2021-02-23,RS,612191.0,11932.0
2021-02-23,RR,77792.0,1051.0
2021-02-23,RO,144184.0,2745.0
2021-02-23,RN,161279.0,3520.0
2021-02-23,RJ,573275.0,32403.0
2021-02-23,PR,618936.0,11206.0
2021-02-23,PI,170355.0,3260.0
2021-02-23,PE,292913.0,10887.0
2021-02-23,PB,214207.0,4404.0
2021-02-23,PA,357595.0,8353.0
2021-02-23,MT,243172.0,5602.0
2021-02-23,MS,177158.0,3241.0
2021-02-23,MG,843370.0,17615.0
2021-02-23,MA,216647.0,4962.0
2021-02-23,GO,384124.0,8362.0
2021-02-23,ES,317554.0,6212.0
2021-02-23,DF,291353.0,4775.0
2021-02-23,CE,405753.0,11040.0
2021-02-23,BA,651478.0,11231.0
2021-02-23,AP,82606.0,1127.0
2021-02-23,AM,309311.0,10573.0
2021-02-23,AL,129038.0,2941.0
2021-02-23,AC,55591.0,974.0
2021-02-24,TO,111370.0,1496.0
2021-02-24,SP,2002299.0,58528.0
2021-02-24,SE,149077.0,2930.0
2021-02-24,SC,639579.0,7114.0
2021-02-24,RS,619385.0,12029.0
2021-02-24,RR,78126.0,1064.0
2021-02-24,RO,145427.0,2787.0
2021-02-24,RN,162235.0,3539.0
2021-02-24,RJ,577183.0,32574.0
2021-02-24,PR,623385.0,11271.0
2021-02-24,PI,171032.0,3274.0
2021-02-24,PE,294479.0,10911.0
2021-02-24,PB,215527.0,4420.0
2021-02-24,PA,359289.0,8383.0
2021-02-24,MT,245022.0,5624.0
2021-02-24,MS,178250.0,3246.0
2021-02-24,MG,849459.0,17818.0
2021-02-24,MA,217302.0,4977.0
2021-02-24,GO,387582.0,8409.0
2021-02-24,ES,319020.0,6231.0
2021-02-24,DF,292714.0,4791.0
2021-02-24,CE,408354.0,11087.0
2021-02-24,BA,655833.0,11299.0
2021-02-24,AP,82868.0,1131.0
2021-02-24,AM,310919.0,10642.0
2021-02-24,AL,129437.0,2951.0
2021-02-24,AC,55881.0,975.0
2021-02-25,TO,112054.0,1503.0
2021-02-25,SP,2014188.0,58873.0
2021-02-25,SE,149637.0,2940.0
2021-02-25,SC,644280.0,7165.0
2021-02-25,RS,624831.0,12149.0
2021-02-25,RR,78570.0,1072.0
2021-02-25,RO,146426.0,2801.0
2021-02-25,RN,163515.0,3553.0
2021-02-25,RJ,579118.0,32771.0
2021-02-25,PR,628999.0,11380.0
2021-02-25,PI,171668.0,3289.0
2021-02-25,PE,295681.0,10926.0
2021-02-25,PB,217121.0,4433.0
2021-02-25,PA,360629.0,8435.0
2021-02-25,MT,246672.0,5648.0
2021-02-25,MS,179144.0,3270.0
2021-02-25,MG,858502.0,17977.0
2021-02-25,MA,218156.0,4994.0
2021-02-25,GO,390483.0,8451.0
2021-02-25,ES,320395.0,6255.0
2021-02-25,DF,293782.0,4805.0
2021-02-25,CE,410775.0,11143.0
2021-02-25,BA,660712.0,11399.0
2021-02-25,AP,83062.0,1135.0
2021-02-25,AM,312339.0,10728.0
2021-02-25,AL,129909.0,2961.0
2021-02-25,AC,56257.0,982.0
2021-02-26,TO,112823.0,1509.0
2021-02-26,SP,2025782.0,59129.0
2021-02-26,SE,150042.0,2947.0
2021-02-26,SC,650281.0,7242.0
2021-02-26,RS,632019.0,12226.0
2021-02-26,RR,78905.0,1080.0
2021-02-26,RO,147377.0,2817.0
2021-02-26,RN,165050.0,3562.0
2021-02-26,RJ,579542.0,32909.0
2021-02-26,PR,633525.0,11452.0
2021-02-26,PI,172525.0,3305.0
2021-02-26,PE,297404.0,10945.0
2021-02-26,PB,218307.0,4451.0
2021-02-26,PA,362488.0,8519.0
2021-02-26,MT,248111.0,5675.0
2021-02-26,MS,180058.0,3293.0
2021-02-26,MG,864823.0,18115.0
2021-02-26,MA,218435.0,5012.0
2021-02-26,GO,393862.0,8480.0
2021-02-26,ES,321585.0,6279.0
2021-02-26,DF,294911.0,4819.0
2021-02-26,CE,413923.0,11191.0
2021-02-26,BA,665248.0,11535.0
2021-02-26,AP,83279.0,1136.0
2021-02-26,AM,313911.0,10784.0
2021-02-26,AL,130580.0,2976.0
2021-02-26,AC,56731.0,986.0
2021-02-27,TO,113447.0,1513.0
2021-02-27,SP,2036921.0,59428.0
2021-02-27,SE,150533.0,2955.0
2021-02-27,SC,655335.0,7314.0
2021-02-27,RS,638996.0,12343.0
2021-02-27,RR,79383.0,1088.0
2021-02-27,RO,147999.0,2832.0
2021-02-27,RN,165344.0,3578.0
2021-02-27,RJ,582164.0,33035.0
2021-02-27,PR,638750.0,11547.0
2021-02-27,PI,173290.0,3326.0
2021-02-27,PE,298859.0,10974.0
2021-02-27,PB,219723.0,4471.0
2021-02-27,PA,363916.0,8577.0
2021-02-27,MT,248943.0,5687.0
2021-02-27,MS,180986.0,3306.0
2021-02-27,MG,870211.0,18268.0
2021-02-27,MA,219233.0,5032.0
2021-02-27,GO,395572.0,8510.0
2021-02-27,ES,322647.0,6287.0
2021-02-27,DF,295615.0,4831.0
2021-02-27,CE,415459.0,11259.0
2021-02-27,BA,671711.0,11638.0
2021-02-27,AP,83505.0,1139.0
2021-02-27,AM,315599.0,10831.0
2021-02-27,AL,131063.0,2986.0
2021-02-27,AC,57337.0,996.0
2021-02-28,TO,113924.0,1526.0
2021-02-28,SP,2041282.0,59493.0
2021-02-28,SE,151411.0,2961.0
2021-02-28,SC,657100.0,7358.0
2021-02-28,RS,640924.0,12392.0
2021-02-28,RR,79654.0,1088.0
2021-02-28,RO,148772.0,2850.0
2021-02-28,RN,166895.0,3585.0
2021-02-28,RJ,583044.0,33080.0
2021-02-28,PR,642425.0,11581.0
2021-02-28,PI,173691.0,3335.0
2021-02-28,PE,299475.0,10996.0
2021-02-28,PB,221115.0,4496.0
2021-02-28,PA,364643.0,8591.0
2021-02-28,MT,249418.0,5713.0
2021-02-28,MS,181528.0,3319.0
2021-02-28,MG,874442.0,18402.0
2021-02-28,MA,219307.0,5052.0
2021-02-28,GO,395813.0,8517.0
2021-02-28,ES,323724.0,6296.0
2021-02-28,DF,296694.0,4838.0
2021-02-28,CE,418018.0,11284.0
2021-02-28,BA,674828.0,11726.0
2021-02-28,AP,83663.0,1140.0
2021-02-28,AM,315966.0,10860.0
2021-02-28,AL,131743.0,2996.0
2021-02-28,AC,57534.0,998.0
2021-03-01,TO,114467.0,1532.0
2021-03-01,SP,2044353.0,59546.0
2021-03-01,SE,152003.0,2969.0
2021-03-01,SC,662031.0,7438.0
2021-03-01,RS,643672.0,12470.0
2021-03-01,RR,79727.0,1088.0
2021-03-01,RO,149513.0,2870.0
2021-03-01,RN,167429.0,3608.0
2021-03-01,RJ,583795.0,33093.0
2021-03-01,PR,645621.0,11598.0
2021-03-01,PI,174008.0,3352.0
2021-03-01,PE,300104.0,11007.0
2021-03-01,PB,222259.0,4526.0
2021-03-01,PA,365411.0,8643.0
2021-03-01,MT,250483.0,5732.0
2021-03-01,MS,181981.0,3330.0
2021-03-01,MG,878839.0,18435.0
2021-03-01,MA,219632.0,5074.0
2021-03-01,GO,396335.0,8545.0
2021-03-01,ES,324876.0,6317.0
2021-03-01,DF,298836.0,4865.0
2021-03-01,CE,419803.0,11293.0
2021-03-01,BA,676843.0,11819.0
2021-03-01,AP,83885.0,1142.0
2021-03-01,AM,316668.0,10938.0
2021-03-01,AL,132242.0,3007.0
2021-03-01,AC,57894.0,1012.0
2021-03-02,TO,115341.0,1539.0
2021-03-02,SP,2054519.0,60014.0
2021-03-02,SE,152367.0,2976.0
2021-03-02,SC,667780.0,7524.0
2021-03-02,RS,649678.0,12654.0
2021-03-02,RR,79818.0,1102.0
2021-03-02,RO,151188.0,2916.0
2021-03-02,RN,168171.0,3636.0
2021-03-02,RJ,585620.0,33176.0
2021-03-02,PR,651751.0,11776.0
2021-03-02,PI,174546.0,3365.0
2021-03-02,PE,301434.0,11030.0
2021-03-02,PB,223169.0,4558.0
2021-03-02,PA,366613.0,8675.0
2021-03-02,MT,252217.0,5765.0
2021-03-02,MS,183105.0,3350.0
2021-03-02,MG,882814.0,18482.0
2021-03-02,MA,220453.0,5095.0
2021-03-02,GO,400329.0,8545.0
2021-03-02,ES,325920.0,6347.0
2021-03-02,DF,299399.0,4887.0
2021-03-02,CE,422826.0,11348.0
2021-03-02,BA,680205.0,11933.0
2021-03-02,AP,84177.0,1144.0
2021-03-02,AM,318244.0,11012.0
2021-03-02,AL,132698.0,3019.0
2021-03-02,AC,58081.0,1020.0
2021-03-03,TO,116038.0,1549.0
2021-03-03,SP,2068267.0,60381.0
2021-03-03,SE,152986.0,2984.0
2021-03-03,SC,674937.0,7618.0
2021-03-03,RS,657509.0,12833.0
2021-03-03,RR,80211.0,1105.0
2021-03-03,RO,152563.0,2944.0
2021-03-03,RN,169419.0,3650.0
2021-03-03,RJ,587800.0,33362.0
2021-03-03,PR,656410.0,11888.0
2021-03-03,PI,175550.0,3387.0
2021-03-03,PE,303047.0,11068.0
2021-03-03,PB,224287.0,4588.0
2021-03-03,PA,368310.0,8709.0
2021-03-03,MT,254211.0,5807.0
2021-03-03,MS,184117.0,3374.0
2021-03-03,MG,889379.0,18709.0
2021-03-03,MA,221032.0,5127.0
2021-03-03,GO,403752.0,8700.0
2021-03-03,ES,327062.0,6365.0
2021-03-03,DF,300919.0,4900.0
2021-03-03,CE,425545.0,11406.0
2021-03-03,BA,685468.0,12045.0
2021-03-03,AP,84483.0,1146.0
2021-03-03,AM,318948.0,11087.0
